Tweet
RT @AdaColau: #FaigPotComuPer tenir una candidatura independent dels bancs. Ajuda'ns a fer-ho possible! https://t.co/EP1fh1SNlF https://t.c…
"RT @AdaColau: ""El primer gesto humano es el abrazo.. Así es la cosa, entre dos aleteos, sin más explicación, transcurre el viaje"" Un fuerte…"
"RT @AdaColau: ""@bcnencomu: Ja heu vist el video tan maco que hem fet EnComú?? #JoFaigPotComúPer https://t.co/EP1fh1SNlF https://t.co/NtqXWT…"
RT @AdaColau: .@AbrilAscaso igualmente! Entre todos lo lograremos :) @bcnencomu
RT @AdaColau: Avui hem anunciat amb orgull q l'historiador J.Fontana i la lluitadora antifranquista M.Salvo tancaran la llista d @bcnencomu…
RT @AdaColau: Que Rodrigo Rato es un CRIMINAL, la ciudadanía lo teníamos clarísimo hace años. La pregunta es por qué han tardado TANTO en d…
RT @AdaColau: Enhorabona @APE_Cat per fer efectius drets fonamentals i per les fantàstiques portaveus @taticatala @Campu_Maria #LaVeudeAPE …
RT @AdaColau: Poder @iaioflautas a la manifestació #OccupyTTIP. Exigim transparència, sobirania i democràcia real ja! http://t.co/qcWd5DkNXE
RT @AdaColau: .@toret a #FemCiutatEnComu: hay que pasar de la elistista y mercantilizada smart city a la democratic y common city
RT @AdaColau: Naufraga pesquero con 700 personas en #Lampedusa, Europa debe asumir sus responsabilidades http://t.co/NpDEWVBP7q
RT @AdaColau: Molt interessants jornades sobre participació #FemCiutatEnComú. La participació real és principi democràtic pero a més millor…
"RT @AdaColau: Dimarts #14abril 19h Conferència ""Barcelona, ciutat del canvi"" amb Anna Sallés http://t.co/78BjOeSKoO"
RT @AdaColau: Terrible: Un professor mort i diverses persones ferides x 1menor a Institut Joan Fuster, a la Sagrera. Tot el suport a famíli…
RT @AdaColau: .@MAssumpta no tinc cap Iphone. Me'l van donar per fer la foto
RT @AdaColau: Enhorabuena @manuelacarmena!! #AhoraGanamos nuestras ciudades para la gente y con la gente, en defensa del bien común! cc/ @b…
RT @AdaColau: Vergonya el que està fent CiU amb sanitat catalana. Desenes de pacients amuntegats als passadissos d'urgències de Sant Pau ar…
RT @AdaColau: .@_cafeambllet jo estic ara mateix a St Pau x un familiar i és escandalos. Desenes de pacients a passadissos urgències @D15in…
RT @AdaColau: .@AnaGarridoRamos Ayer nos cruzamos en @SextaNocheTV y no pudimos hablar. Muchos ánimos y muchas gracias por tu esfuerzo. Ere…
"RT @AdaColau: ""Comer (o no) con un banquero"", ¿cómo lo gestionamos? Nuevo post en mi ""diario de campaña"" http://t.co/89npZGRTNP"
"RT @AdaColau: ""Dinar (o no) amb un banquer"", com ho gestionem? Nou post al meu ""diari de campanya"" #transparència http://t.co/parEpYxNRo"
RT @AdaColau: @ccifuentes me llamó filoetarra e inmediatamente recibí amenazas de muerte por su culpa. Pero claro, eso es libertad d expres…
"RT @AdaColau: Guanyem una Barcelona En Comú!
Segueix el perfil de @bcnencomu i la web https://t.co/cAoQyBzNLM http://t.co/lHKo5gIuPh"
RT @AdaColau: @dani_elo lo miramos, gracias!
RT @AdaColau: .@mrrotondo @joehas beautiful english is thanks to @KateSB 's translation :)
RT @AdaColau: @Hibai_ @hugomabarca @jvcarvay @jorgegcastano todos nos lo preguntamos. Cuando ganemos podremos hacer públicos sus presupuest…
RT @AdaColau: .@LA_PAH hace temblar al fondo buitre @blackstone y demuestra una vez más q #SiSePuede defender derecho a la vivienda http://…
RT @AdaColau: Tejedor: 30anys al càrrec, +de 100.000€ d sou i justifica dietes extres d 12.000€! Tan cara està la vida al Prat??? #vellRègi…
RT @AdaColau: Antic cinema Capri que porta 7 anys buit: els veïns de #LaMarina exigeixen equipaments! Cc @LaMarinaEnComu @bcnencomu http://…
RT @AdaColau: A #LaMarina ni metro, ni un sol poliesportiu, ni un centre d dia per gent gran i sense urgències nocturnes #BarrisOblidats a …
RT @AdaColau: Imprescindible article sobre situació límit urgències Vall d'Hebron, per @LaliSandi a un nou mitjà barceloní q caldrà seguir:…
RT @AdaColau: (2/2) dins i fora d la llista, estic emocionada x la quantitat d gent bona i compromesa q estan fent possible @bcnencomu. Aix…
RT @AdaColau: Josep Fontana. Maria Salvo. La Canadenca. Victòries. Memòria. Compromís. Valors. Orgull. Barcelona. @bcnencomu: https://t.co/…
RT @AdaColau: .@juanlusanchez alucinante y algo más: falta de ética, vieja política. Injustificable
RT @AdaColau: @Hibai_ está claro q ese es objetivo prioritario. En Bcn sólo 15% usa coche pero ocupan 60% espacio @hugomabarca @jvcarvay @j…
RT @AdaColau: Encara sou a temps d recuperar streaming #CompteEnrereILP. Les institucions tenen molt a aprendre d l'eficàcia i la sensibili…
RT @AdaColau: Escoltant @gerardquintana a presentació @ILPhabitatge d @LA_PAH @ObservaDESC  i @APE_Cat: http://t.co/Tq2aArTXE1 #AvuiEsPot #…
RT @AdaColau: Les morts a la mediterrània i els fets a l'IES #JoanFuster fan d'avui un dilluns negre. Tot el suport a totes les families
RT @AdaColau: Hi ha titulars q reprodueixen vella política i no entenen q la política està canviant Q això ja no va d personalismes ni pact…
RT @AdaColau: Signeu per ajudar @sospetitprincep, escola bressol d'Horta en perill #salvempetitprincep http://t.co/WEIZRBdIgc vía @change_es
RT @AdaColau: Avui participo amb Gemma Nierga als diàlegs per #Barcelona orgaitzats per Fundació RBA  http://t.co/beJLOBQQVS
RT @AdaColau: Fa poc q vam començar i ja només queden #30DiesXguanyar, aquest vídeo anima i mostra q molta gent ho farà possible https://t.…
RT @AdaColau: Mireu streaming de l'acte brutal q es fa ara mateix a Sants #TempsDeCanvi, ara parla @ierrejon: https://t.co/sJAYcCEWPs
RT @AdaColau: #SantJordiBCN15 també per exigir justícia i mostrar solidaritat amb #ResistenciaMovistar http://t.co/BLymiDupeS
RT @AdaColau: Avui 19h acte imprescindible a Bcn: #TempsDeCanvi amb @ierrejon @xavierdomenechs @G_Pisarello @L_Makeba http://t.co/s0ZMq18T6g
RT @AdaColau: PP, PSOE y CiU se han apoyado durante años, también para tapar sus casos de corrupción y sus puertas giratorias http://t.co/p…
RT @AdaColau: Plorant d'emoció veient les dones d @PAH_BCN a presentació @ILPhabitatge, cada dia més meravelloses: http://t.co/Tq2aArTXE1 #…
RT @AdaColau: .@AlbiolAlcalde_ Si quieres limpiar delincuentes y rincones oscuros puedes empezar por tu propio partido @PPopular. Tienes tr…
RT @AdaColau: Escandalos el q publica avui @SentitCritic, @xaviertrias es gasta milions públics (!!!) en campanya electoral: http://t.co/hd…
RT @AdaColau: Feliç Sant Jordi! Gràcies a @Julia_Solans per aquest dibuix tan preciós :) cc/ @bcnencomu #SantJordi2015 http://t.co/ORRlIyuQ…
RT @AdaColau: .@mlg_barcelona cuanto arte y cuanta generosidad! Quina sort tenim a @bcnencomu :-)
"RT @AdaColau: .@JuanDiegoBotto ""ya no nos conformamos con el pan, queremos las rosas""  ;-) Otro abrazo grande"
"RT @AdaColau: Dissabte matí no us perdeu la jornada ""Recuperem la salut pública"" amb @TeresaForcadesF @carme1848 https://t.co/zsv7kuG992 #F…"
RT @AdaColau: Veïns d Sagrada Familia denuncien q Ajuntament Bcn promou especulació hotelera i agilitza llicències #HotelHenkel http://t.co…
RT @AdaColau: És un orgull viure a una ciutat on els veïns i les veïnes tenim tan clar q la cultura és un bé comú a celebrar i compartir #S…
RT @AdaColau: Feliç #SantJordiBCN15  Gràcies a @Julia_Solans per aquest dibuix tan preciós :) cc/ @bcnencomu http://t.co/kpIRuZxK1f
RT @AdaColau: @Miquelnn no, no és cert
RT @AdaColau: He donat les gràcies a les meves mestres d l' @angelsgarriga amb la iniciativa #MoltesGràciesMestres de @RosaSensat http://t.…
RT @AdaColau: Fantàstica iniciativa de @RosaSensat #moltesgràciesmestres Es pot repetir? jo tinc més d'una i un a qui agrair molt! http://t…
RT @AdaColau: Me alegra un montón ver a @javierburonc en #DerechoaTecho @salvadostv, una de las personas de las q más he aprendido sobre vi…
RT @AdaColau: El grito de #sisepuede nunca tendrá más significado que cuando se grita en las acciones de @LA_PAH @ObraSocial_PAH #DerechoaT…
RT @AdaColau: Enorme @maciosky en #DerechoATecho explicando sentido común: frente a negligencia administración, @LA_PAH hace efectivos dere…
RT @AdaColau: Soraya con sus lágrimas d cocodrilo y sus políticas criminales no le llega ni al meñique d las mujeres d @PAHCBages @LA_PAH #…
