Tweet
RT @AlfredBosch: Demà a l'Escola Industrial exposaré el nostre projecte per fer una BCN lliure, justa i transparent. Us hi espero! http://t…
RT @AlfredBosch: Ens hem donat la mà amb el socialisme sobiranista per governar aquesta ciutat. És l'hora de Barcelona! #AraBarcelona http:…
RT @AlfredBosch: A les 19h t'espero a l'Escola Industrial. També podràs seguir la conferència EN DIRECTE a: http://t.co/oVdZWKRnxI http://t…
"RT @AlfredBosch: Atte recuerdo a @alfonso_ussia lo que me dedicó hace 1 año; ""Ofensa de palabra, de amenaza, desprecio, humillación, chuler…"
RT @AlfredBosch: Volem guanyar per governar i que guanyi BCN i la llibertat. I deixeu-m'ho dir, volem que guanyi la condició humana https:/…
RT @AlfredBosch: Som la Barcelona del Sí a la justícia social, Sí al consens i Sí a l'èxit col·lectiu. Aquest és el nostre compromís http:/…
RT @AlfredBosch: Moltes gràcies per assistir, veure x streaming o seguir x Twitter la conferència #AlcaldeDelSí. Junts farem la Barcelona d…
RT @AlfredBosch: Sorprès de veure com l'escola on va estudiar Picasso pot ser Museu Allen. I si pensem en vincular-ho a creació cinematogrà…
RT @AlfredBosch: En pocs minuts comencem! Podeu seguir EN DIRECTE la conferència #AlcaldeDelSí a http://t.co/rsakBqL6bV http://t.co/im67qMb…
RT @AlfredBosch: @ERCbcn més que tenir-los Bcn, retornarien als ciutadans d'una o altra manera.
RT @AlfredBosch: @jfalbertos @OriolCosta_ vaig parlar d'evitar l'enfrontament entre aquells que pretenen encarnar les 2 ciutats.
RT @AlfredBosch: Una entrevista ben treballada i veraç, d'un mitjà modest però molt lúcid. I no pas pròxim a @Esquerra_ERC http://t.co/TsId…
RT @AlfredBosch: @OriolCosta_ @jfalbertos No cal que insistiu, no penso atiar ni abonar el conflicte a la meva ciutat.
RT @AlfredBosch: Em costa entendre que un republicà faci aquestes comparacions @Sexmero @jfalbertos @OriolCosta_
RT @AlfredBosch: Un orgull liderar la candidatura de la BCN del Sí al costat d'aquest grup de pencaires i valents. Gràcies, de veritat http…
RT @AlfredBosch: D'una entesa per anar cap a la independència, la més gran transformació imaginable, no en diria vella política @VeroticaSo…
RT @AlfredBosch: Ryanair usa la bandera estelada per anunciar la versió catalana. Comproveu-ho abans no ho canvïin... http://t.co/RzcvDkkwYs
RT @AlfredBosch: @MiguelRosaR precisamente.
RT @AlfredBosch: @manugar20304221 @Sexmero @jfalbertos @OriolCosta_ claro. Un abrazo.
RT @AlfredBosch: Quan la tragèdia toca de tan a prop un només pot enviar tot el seu suport a les famílies del Joan Fuster i a tota la comun…
RT @AlfredBosch: Tenim un pla per Bcn. Ahir vam presentar les línies mestres del nostre projecte de ciutat. http://t.co/fjjWRsprXN http://t…
RT @AlfredBosch: Als alcaldables de Bcn no ens toca parlar d'independència, segons el PSC. Als de Madrid sí... i plens d'ardor. http://t.co…
RT @AlfredBosch: Sóc d'esquerres i dono la cara per la #independència. Per això m'he sumat a @esquerresxlaind http://t.co/iapG0ty9Tn http:/…
RT @AlfredBosch: Gaudint dels camins, paisatges i oxigen del Collsacabra. Quin gran petit país que tenim! http://t.co/sunbly8ati
RT @AlfredBosch: Gaudint dels camins, paisatges i oxigen del Collsacabra. Quin gran petit país que tenim! http://t.co/aNYF2cdyoA
RT @AlfredBosch: Gaudint dels camins, paisatges i oxigen del Collsacabra. Quin gran petit país que tenim! http://t.co/8Bvwu4A5QG
RT @AlfredBosch: Que mai no diguin que podíem haver fet més. El moment és ara. És l’hora de Barcelona. Carta als militants d'@ERCbcn http:/…
RT @AlfredBosch: Amics, ja tenim web per fer la BCN Republicana! Participeu-hi enviant les vostres propostes: http://t.co/ejSCswvW2M http:/…
"RT @AlfredBosch: Ja he signat el compromís de @assemblea i @AMI__cat per la independència
https://t.co/5NxoKEBSoJ #NouPaís #AraBarcelona”"
RT @AlfredBosch: @atontanna @xaviertrias @AdaColau @Cs_BCNA @CUPBarcelona Cinc bé i tres col•loquials.
RT @AlfredBosch: @ShylockBenedikt @AdaColau @jaumecollboni @MJLecha @AMI__cat Sí que donaré suport a q Bcn ingressi a l'AMI, i he signat el…
RT @AlfredBosch: Avui presento el projecte urbanístic d'ERC per BCN. Em faria molta il·lusió que hi fossis. M'hi acompanyes? #PlaBosch http…
RT @AlfredBosch: Gràcies a tots els que heu vingut avui a la presentació del #PlaBosch. És l'hora de tornar a posar l'urbanisme al servei d…
RT @AlfredBosch: Com bé diu l'@assemblea, l'11-S posarem la primera pedra del #NouPaís. I el 27-S ho certificarem a les urnes! https://t.co…
RT @AlfredBosch: D'aquí a menys de 10 minuts comença la @RamblaBTV on participo. Tothom davant del televisor! #NouPaís #AraBarcelona
RT @AlfredBosch: Per Barcelona el que calgui, @XavierFina
RT @AlfredBosch: Vam demostrar que L'Impossible no és barceloní. 4 anys després de Barcelona Decideix, una forta abraçada a tots els q hi v…
RT @AlfredBosch: @fanthropos @Esquerra_ERC faig servir el Metro a diari i el tren molt sovint. És còmode, eficient i et permet llegir, parl…
