Tweet
RT @xaviertrias: Estem impulsant un gran Pacte de ciutat a favor d’un turisme responsable, un sector que genera el 12% del PIB de Barcelona…
RT @xaviertrias: L'esport, a Barcelona, dóna feina a 27.600 persones: http://t.co/gHViHHdSxS @BCN_esports @BCN_Growth
"RT @xaviertrias: Seguim amb la presentació i balanç del clúster Ecommerce &amp; Tech Barcelona @BCN_Growth http://t.co/S9QkGwtYpB"
RT @xaviertrias: El principal tresor de Barcelona és la seva gent, que s'esforça, és generosa, solidària i somia #millorantbcn http://t.co/…
RT @xaviertrias: El sector TIC compta amb més de 40.000 treballadors i més de 2.000 empreses, un 12,8% i 13,5% més que al 2011. http://t.co…
RT @xaviertrias: Només les grans capitals mundials combinen oportunitat econòmica i qualitat de vida, i Barcelona és una d’elles. #TribunaC…
RT @xaviertrias: En una estona us presentarem el projecte de remodelació de la Travessera de Dalt, entre la plaça Lesseps i Escorial @BCN_H…
RT @xaviertrias: Aquesta setmana licitem les obres de la reforma de Travessera de Dalt entre Lesseps i Escorial: començaran al setembre i d…
RT @xaviertrias: Faig una crida a totes aquelles persones que no volen que Barcelona s’aturi, faig una crida a a no deixar-se arrossegar. #…
"RT @xaviertrias: Presentem el llibre ""Barcelona amb cara i ulls"", del Miquel Giménez, de @RBALibros #millorantbcn http://t.co/N0IBN9FEYK"
RT @xaviertrias: Els nouvinguts ens heu ajudat a tirar endavant, fer créixer, construir i cohesionar Barcelona. #millorantbcn http://t.co/4…
RT @xaviertrias: El Mercat del Ninot obrirà les portes el proper 19 de Maig: http://t.co/ZhGvAis7YE @mercatsbcn #millorantbcn http://t.co/g…
RT @xaviertrias: Ampliarem les voreres i el carril bus, reduirem els carrils de circulació, més passos de vianants, i més verd i llum. http…
RT @xaviertrias: Som l’11a ciutat del món en producció científica, gràcies a la feina de totes les universitats que tenim #TribunaCatalunya
RT @xaviertrias: El 2016 s’eliminaran els mòduls prefabricats de les escoles d’educació infantil i primària de tota la ciutat. #TribunaCata…
RT @xaviertrias: El Guinardó estrena nou espai públic i una illa d’equipaments municipals: http://t.co/eUOOOTtDfq http://t.co/tZFkZVXyv4
RT @xaviertrias: Seguim amb la inauguració del 33è Saló del Còmic! @ficomic_manga @jciurana @bcncultura @ferranmascarell http://t.co/BEkbPJ…
RT @xaviertrias: El còmic ens reforça com a capital de cultura, llibre i audiovisual, i crea també activitat econòmica @FICOMIC_salon http:…
RT @xaviertrias: Em presento amb un equip de persones consolidat, amb experiència de govern i sentit de la responsabilitat. #TribunaCatalun…
RT @xaviertrias: Seguim amb la presentació i balanç del clúster @ecommtech_bcn @BCN_Growth http://t.co/7E0tzUaasB #bcntechcity @GinaTost
RT @xaviertrias: Anem en la bona direcció, però encara ens queda feina per fer. No ens podem permetre el luxe de perdre oportunitats. #Trib…
RT @xaviertrias: Aquesta tarda m'he reunit amb l'alcalde de Saida (Líban),Mohammed Seoudi,amb qui hem signat un protocol de cooperació http…
RT @xaviertrias: No podem estar en primera fila si no tenim cura de tothom que viu en aquesta ciutat. @AprenemAutisme http://t.co/VgndY8SZiv
RT @xaviertrias: Seguim prevenint i atenent els desnonaments de risc social a Barcelona, i garantim un sostre immediatament. #TribunaCatalu…
RT @xaviertrias: Volem que Barcelona formi part de la xarxa de ciutats que treballen per promoure la diversitat cultural i la sostenibilita…
RT @xaviertrias: Volem convertir la Escola Industrial amb el pol de coneixement de referència en salut vinculat a l’Hospital Clínic http://…
RT @xaviertrias: A l'Escola Industrial, amb la @DipuBcn i @coneixementcat acordem estudiar els futurs usos del recinte http://t.co/WwclRwV6…
RT @xaviertrias: @Perejc4 s’hi estan fent diverses actuacions entorn l’accessibilitat i les instal·lacions de la biblioteca, que milloraran…
RT @xaviertrias: @josepBallart la definició dels museus és un tema obert, i seria interessant l’impuls d’un dedicat a la mobilitat i a la h…
RT @xaviertrias: @LuchoMasan els desnonaments no els ordena l'Ajuntament, sinó la justícia. El que sí fem és garantir l'allotjament...
RT @xaviertrias: @Ockaplkv @PAH_BCN i a nosaltres també, col·laborant amb la PAH per garantir l'allotjament a les famílies vulnerables.
RT @xaviertrias: Nelson Mandela va combinar el sentit polític i la virtut moral i s’ha convertit en un exemple per a tots nosaltres http://…
RT @xaviertrias: @Lramisa coneixem els casos i els hem pogut resoldre tots.
RT @xaviertrias: @ermitanyus @BCN_HabitatUrba completament.
RT @xaviertrias: Lliurem la Medalla d'Or al Mèrit Cívic, a títol pòstum, a Nelson Mandela. http://t.co/uxpTHP7oae
RT @xaviertrias: @janetsanz @PAH_BCN sí, 2 d'ells ja s'han suspès, més un altre que ens manca la confirmació. I el darrer s'ha resolt amb u…
RT @xaviertrias: @ByHours @ecommtech_bcn @ofertia gràcies per la vostra participació!
RT @xaviertrias: Enhorabona @sorluciacaram pel #CataladelAny! @elperiodico http://t.co/yys0ks47C9
RT @xaviertrias: @janetsanz @avvcmeridiana @500x20 @PAH_BCN sí, tots ells han sigut atesos pel CUESB i hem garantit l'allotjament.
RT @xaviertrias: @selenita9903 em pots explicar el cas, millor, per correu electrònic? alcalde (a) bcn . cat gràcies
RT @xaviertrias: Bon dia! En una estona presentarem el nou espot de campanya. Estigueu ben atents! :) #millorantbcn
RT @xaviertrias: Amb @sants3radio! La mostra de comerç, com cada any, tot un èxit! @BCN_SantsMont http://t.co/7qtnc3Rg5a
RT @xaviertrias: Som una ciutat solvent. Això ens permet captar inversió, talent, crear riquesa i llocs de treball #millorantbcn http://t.c…
"RT @xaviertrias: Barcelona, capital de Catalunya. Barcelona, una capital del món. #millorantbcn
https://t.co/2dB6Lpn7PT"
"RT @xaviertrias: Barcelona, capital de Catalunya. Barcelona, una capital del món. #millorantbcn
https://t.co/zTuYZ7m9af"
RT @xaviertrias: Escoles com els Salesians de Rocafort no només heu ensenyat, sou una part fonamental de Sant Antoni. @SalesiansRoc http://…
RT @xaviertrias: Seguim amb la celebració del 125è aniversari dels Salesians de Rocafort! @SalesiansRoc @consorciedubcn @Bcn_Eixample http:…
RT @xaviertrias: Aquest migdia he passejat per la Mostra de Comerç i Exhibició Castellera de Sagrada Família. Molt bon ambient! http://t.co…
"RT @xaviertrias: Barcelona, capital de Catalunya. Barcelona, una capital del món. #millorantbcn
http://t.co/5uVskDuw4J"
RT @xaviertrias: Des de Barcelona també reivindiquem el dret a decidir per al nostre poble.Estem al costat del #presidentMas #som10mil http…
RT @xaviertrias: Som una ciutat metropolitana, capital de Catalunya i tots els seus pobles, al servei del país i oberta al món #som10mil
RT @xaviertrias: Bon dia! Aquest migdia al @teatrenacional celebrem el Consell Nacional de @ciu per aprovar llistes i programa del #24m #so…
RT @xaviertrias: Estimar el país és ajudar a la gent, destinar més recursos a les polítiques socials i a educació #som10mil http://t.co/sPL…
RT @xaviertrias: Amb el #presidentMas i l'Ainhoa Francoy donem suport a la botifarrada solidària de Trinitat Nova @HSJDBCN http://t.co/i5OP…
RT @xaviertrias: Amb la comunitat filipina de Barcelona! http://t.co/mYcB1cQ0hI
RT @xaviertrias: La Mostra de comerç de Creu Coberta és una de les millors expressions del dinamisme de @BCN_SantsMont http://t.co/AMvSv6o5…
RT @xaviertrias: A la 10a Mostra del Comerç de Creu Coberta i Festa del Comerç de Sants! @BCN_SantsMont @rblasi @BCN_Comerc http://t.co/oTs…
RT @xaviertrias: Vivim moments difícils, hem d'estar al costat dels qui més pateixen. I hem de crear activitat econòmica per crear ocupació…
RT @xaviertrias: @NoMasPipisYKks @BTVcat intensifiquem les tasques de neteja, civisme, vigilància i també campanyes per eradicar aquest fet.
RT @xaviertrias: Consternat pel tràgic succés a l'Institut Joan Fuster. Amb els regidors @gardanuy_bcn i @rblasi ens hem desplaçat fins al …
RT @xaviertrias: Tot el meu suport a la comunitat educativa, professors, pares, alumnes i treballadors de l'Institut Joan Fuster @consorcie…
RT @xaviertrias: Aquesta primavera començarà la remodelació dels Jardins de Can Mantega: http://t.co/HqfqfD3ytR @BCN_SantsMont http://t.co/…
RT @xaviertrias: Ampliem i millorem les àrees d'esbarjo per a gossos: http://t.co/25Lvf1EENh http://t.co/WdXWXMiSPZ
RT @xaviertrias: El coneixement i l’actitud són claus per fer front als reptes de futur. @TEDxYouthBcn #therealyouth @BibianaBallbe http://…
RT @xaviertrias: Bon dia i Bona Pasqua! Ja teniu la mona a punt? https://t.co/fXx0uQ4wxO
RT @xaviertrias: @petancasolidari @sants3radio @BCN_esports @governaciocat enhorabona! per molts anys!
RT @xaviertrias: Constituïm el Consell Assessor Municipal d'Universitats @universitatscat @jciurana @gardanuy_bcn http://t.co/JFkovkqn6p
RT @xaviertrias: Presentem el Consell Assessor Municipal d'Universitats. En directe: https://t.co/hpLLcybms3 @universitatscat @gardanuy_bcn…
RT @xaviertrias: Barcelona no és una ciutat amb universitats. Som una ciutat universitària,i ho volem ser més encara https://t.co/hpLLcybms…
RT @xaviertrias: Aquest mandat hem fet una inversió rècord en educació: 193,36 milions d'euros: http://t.co/955jyP9Tp8 @gardanuy_bcn http:/…
RT @xaviertrias: A punt! Amb l'@olgavalencia a @BTVcat @btvnoticies http://t.co/xc7cQnj5YI
RT @xaviertrias: Ben aviat començaran les obres per convertir Vil·la Urània en un complex d'equipaments cívics, a @Bcn_SSTG http://t.co/V3D…
RT @xaviertrias: Seguim a La Model, on comencem l'enderroc, un espai de 1.215 m2 que s’urbanitzarà com a espai lliure per a gaudi dels veïn…
RT @xaviertrias: A la Tardor, aquesta part de La Model serà un espai per a l'ús ciutadà, i el tancament definitiu al 2017. http://t.co/HrUL…
RT @xaviertrias: Comença l'enderroc de La Model! @Bcn_Eixample @gardanuy_bcn @BCN_HabitatUrba http://t.co/QQTd0JkB5n
RT @xaviertrias: A partir d'avui, Barcelona incorpora 25 agents cívics per informar, prevenir i garantir la convivència i civisme http://t.…
RT @xaviertrias: @XavierSolerT @unio_cat el compromís meu, i de tota la llista, és d'estar al costat del #presidentMas i del procés.
RT @xaviertrias: @mireiaazulgrana moltes gràcies! Igualment!
RT @xaviertrias: Signem un conveni de col·laboració amb el @coacbcn i el @COMBarcelona per facilitar l'aparcament a Barcelona http://t.co/C…
RT @xaviertrias: @mizaan_10 gràcies! Celebro que t'agradi!
RT @xaviertrias: @eugenirodriguez @fagc_catalunya @ArturMasCat @40FAGC tot el meu reconeixement, suport i celebració pel vostre 40è anivers…
RT @xaviertrias: Ja pots consultar la guia de la FP a Barcelona per al proper curs: http://t.co/h8XSzd8SsH @fundacioBCNfp @gardanuy_bcn
RT @xaviertrias: @atontanna a més de català i castellà, és clar, francès i anglès.
RT @xaviertrias: Amb el nou cos d'agents cívics volem millorar i garantir la convivència ciutadana a Barcelona: http://t.co/g2a9pfRpXm http…
